"assists","deaths","doubleKills","goldEarned","goldSpent","inhibitorKills","killingSprees","kills","largestCriticalStrike","largestKillingSpree","largestMultiKill","magicDamageDealtToChampions","magicDamageDealtToMonsters","magicDamageTaken","minionsKilled","neutralMinionsKilledEnemyJungle","neutralMinionsKilledTeamJungle","pentaKills","physicalDamageDealtToChampions","physicalDamageDealtToMonsters","physicalDamageTaken","quadraKills","sightWardsBoughtInGame","totalHeal","totalTimeCrowdControlDealt","totalUnitsHealed","towerKills","tripleKills","trueDamageDealtToChampions","trueDamageTaken","visionWardsBoughtInGame","wardsKilled","wardsPlaced","matchId","winner","label"
0.0000964231862395775,0.0000192846372479155,0.0000077138548991662,0.0902521023202445,0.0843413610037584,0,0.0000115707823487493,0.0000539969842941634,0.00255135750789922,0.0000424262019454141,0.0000173561735231239,0.0846364159536515,0.305628716496139,0.0376108280246096,0.000906377950652028,0.0000347123470462479,0.0000906377950652028,0,0.0459919313725537,0.27138691459874,0.0899011219223324,0,0,0.0445513689701344,0.00562147175776736,0.0000231415646974986,0.00000578539117437465,0.00000192846372479155,0.00490022632469533,0.00237586730894319,0.0000115707823487493,0.00000964231862395775,0.0000752100852668704,710853065,1,1
0.000105584516249402,0.0000164242580832403,0.00000703896774996011,0.0918045637175631,0.0773934504108114,0,0.0000117316129166002,0.0000539654194163608,0.000823559226745333,0.0000398874839164406,0.0000187705806665603,0.06706024575387,0.239069154337062,0.0454459221163258,0.000919758452661455,0.0000305021935831605,0.000129047742082602,0,0.0548218271592727,0.28294069399998,0.0797233487360482,0,0,0.0213961156372954,0.00188878967957263,0.0000140779354999202,0.00000469264516664007,0.00000234632258332004,0.00312999432614893,0.00251525780931908,0.0000117316129166002,0.0000187705806665603,0.0000961992259161215,710871726,1,1
0.0000751860026266953,0.0000375930013133476,0.00000289176933179597,0.0967629394958909,0.0878664111466206,0.00000144588466589799,0.0000101211926612859,0.0000506059633064295,0.000801020104907484,0.0000260259239861638,0.0000130129619930819,0.0968222207671928,0.366938056396257,0.0583674721929699,0.000903677916186242,0.0000390388859792456,0.000115670773271839,0,0.047296333306189,0.382636026213911,0.121181039733576,0,0,0.0341431205005151,0.00169313094376654,0.0000115670773271839,0.00000867530799538792,0.00000289176933179597,0.00918570528244991,0.0028715269464734,0.00000867530799538792,0.00000144588466589799,0.0000910907339515731,710968090,1,6
0.0000676859330949884,0.0000304586698927448,0.0000101528899642483,0.0883606013588526,0.0854281083075122,0.00000507644498212413,0.0000135371866189977,0.000064301636440239,0.00155339216452998,0.0000372272632022436,0.0000152293349463724,0.054786686395411,0.132994397790015,0.032089900880334,0.000607481249527521,0.0000473801531664919,0.0000372272632022436,0,0.0694305380205117,0.314773431858243,0.0883673699521621,0,0,0.0275041789131485,0.0025957555341928,0.0000152293349463724,0.00000846074163687355,0,0.009447264111733,0.00302556120934598,0.00000676859330949884,0.00000338429665474942,0.0000846074163687355,711148872,1,4
0.0000550670464829197,0.0000201912503770705,0.00000183556821609732,0.0888359949544621,0.0796636605786238,0,0.00000734227286438929,0.000045889205402433,0.000960002177018899,0.0000348757961058491,0.0000110134092965839,0.0558985588848117,0.334618579089894,0.0446575391294317,0.000844361379404768,0.0000477247736185304,0.0000991206836692554,0,0.0441050330963864,0.29539432188011,0.0820609126688469,0,0,0.0366379415933025,0.00146294786822957,0.0000312046596736545,0.00000917784108048661,0,0.0026762584590699,0.00231281595228263,0.00000183556821609732,0.00000183556821609732,0.000122983070478521,711149780,1,6
0.0000544610017982742,0.0000258689758541803,0.00000680762522478428,0.0881328776851022,0.078389804463391,0.00000136152504495686,0.00000953067531469799,0.000038122701258792,0.000925837030570662,0.0000149767754945254,0.00000953067531469799,0.0452312235185117,0.236503707934231,0.0369831047961631,0.000985744132548763,0.0000476533765734899,0.0000884991279221956,0,0.0826459317539261,0.586215500306534,0.12293073478411,0,0,0.0288194006266018,0.00257464386001341,0.0000136152504495686,0.00000953067531469799,0,0.00117908068893264,0.00276661889135233,0.00000272305008991371,0.00000953067531469799,0.0000966682781919367,711169212,1,7
0.0000993456826019776,0.0000409998055182765,0.00000946149358114073,0.0950312415289775,0.0815028826235431,0.00000157691559685679,0.0000173460715654247,0.0000662304550679851,0.00146495458947996,0.0000331152275339925,0.0000141922403717111,0.0864402053573017,0.227717650595298,0.0389797766387029,0.000799496207606391,0.0000204999027591382,0.0000599227926805579,0,0.0740898024027193,0.411429894544711,0.127526741233405,0,0,0.0495908416899523,0.00235906573289775,0.0000157691559685679,0.0000110384091779975,0,0.00533943621095708,0.00574785735054299,0.00000315383119371358,0.00000315383119371358,0.000108807176183118,711254315,1,2
0.0000759089449596443,0.0000195194429896228,0.00000867530799538792,0.0871825076996509,0.0775897858837507,0,0.0000108441349942349,0.0000455453669757866,0.000691855812632187,0.0000347012319815517,0.0000151817889919289,0.0587253286477797,0.288490860905629,0.0233257343725993,0.000949946225494977,0.00000650648099654094,0.000145311408922748,0,0.0309014470795718,0.291345037236111,0.0889457640497135,0,0,0.0249328351787449,0.00261994301460715,0.0000151817889919289,0.00000433765399769396,0,0.00277176090452644,0.0010388681324477,0.0000130129619930819,0.0000151817889919289,0.0000824154259561852,711255197,1,1
0.0000743904087578157,0.0000272764832111991,0.00000247968029192719,0.0980217619398818,0.0770560650716374,0,0.0000123984014596359,0.0000471139255466166,0.000877806823342225,0.0000322358437950535,0.0000148780817515631,0.0599586694587994,0.414689333620443,0.0359132096679815,0.00114561229487036,0.0000173577620434903,0.000153740178099486,0,0.0271574585571866,0.258702565176472,0.0779065954117684,0,0,0.0207524443631386,0.00245240380871599,0.0000223171226273447,0.0000123984014596359,0,0.00168866227880242,0.0013588647999761,0.0000148780817515631,0.00000743904087578157,0.000111585613136724,711265888,1,6
0.0000190226342774067,0.000014266975708055,0,0.0792364052532529,0.0718698901293271,0,0.00000951131713870334,0.0000356674392701375,0.00385683909974421,0.0000261561221314342,0.00000951131713870334,0.0270240298203409,0.119148269796537,0.0184495774197998,0.000948753884585658,0.0000451787564088409,0.000107002317810413,0,0.0441253780357295,0.487704675433437,0.0649741852037672,0,0,0.0187182721289682,0.00263463484742083,0.000014266975708055,0.00000713348785402751,0,0.00322195868073576,0.00181190591492299,0.000014266975708055,0.00000951131713870334,0.0000879796835330059,711576008,1,5
0.0000754362124554039,0.0000284664952661901,0.00000142332476330951,0.0899583950154508,0.0787810256491812,0.00000142332476330951,0.00000996327334316655,0.0000384297686093567,0.00397392273916014,0.0000156565723964046,0.0000113865981064761,0.0797517331377583,0.335134625444093,0.0721483322521589,0.00102479382958285,0.0000170798971597141,0.000103902707721594,0,0.0625522766979262,0.483426562559021,0.0676136195562548,0.00000142332476330951,0,0.0297816473474881,0.00258191112064345,0.0000170798971597141,0.00000711662381654754,0.00000142332476330951,0.00336758638999029,0.00336473974046368,0.00000711662381654754,0.0000156565723964046,0.0000967860839050465,711578306,1,3
0.0000816683095262985,0.000018992630122395,0.000007597052048958,0.0948074110449714,0.0825704594571123,0.0000018992630122395,0.0000132948410856765,0.0000550786273549455,0.000816683095262985,0.00003798526024479,0.0000132948410856765,0.0542505486816091,0.194841593899626,0.0433943613036481,0.000896452141777044,0.0000132948410856765,0.0000968624136242145,0,0.0564669886168926,0.39159004786354,0.0741738176800014,0,0,0.0167761901871115,0.00318506407152564,0.000015194104097916,0.0000132948410856765,0,0.00201131952996163,0.00119083790867417,0.0000056977890367185,0.0000018992630122395,0.0000816683095262985,711584600,1,2
0.000117231283008608,0.0000272144049841411,0.00000837366307204342,0.0899938504510186,0.0776343237566825,0,0.0000167473261440868,0.000071176136112369,0.000510793447394648,0.0000460551468962388,0.0000188407419120977,0.0653271324565467,0.104955492944992,0.046473830049841,0.00075990992378794,0.0000125604946080651,0.0000879234622564559,0,0.0637089220678743,0.352294659351243,0.0973249924705926,0,0,0.0275095766074306,0.00139840173303125,0.0000209341576801085,0.00000628024730403256,0,0.00926964502075206,0.00376814838241954,0.00000628024730403256,0.00000628024730403256,0.0000648958888083365,711658241,1,4
0.000098212648406057,0.0000319762111089488,0.00000913606031684251,0.0969564401124912,0.0818020000619287,0,0.000018272120633685,0.000061668407138687,0.00100725064993189,0.0000433962865050019,0.0000228401507921063,0.0794403284700249,0.28329781034989,0.0374784034347672,0.000776565126931614,0.0000456803015842126,0.000098212648406057,0,0.0562484393557201,0.293445689346823,0.0887659620384419,0,0,0.0487408817903548,0.00258550506966643,0.0000114200753960531,0.00000913606031684251,0.00000456803015842126,0.00248500840618116,0.0048352599226889,0.00000685204523763189,0.00000456803015842126,0.0000959286333268464,711760459,1,1
0.0000636393029181211,0.0000308554195966648,0.00000964231862395775,0.100189475894095,0.0819597083036408,0.00000192846372479155,0.0000115707823487493,0.0000501400568445803,0.00195353375321384,0.0000289269558718732,0.0000154277097983324,0.0674287341373365,0.25594377709061,0.0642814813384767,0.00104329887511223,0.0000250700284222901,0.000119564750937076,0,0.0691990638366951,0.507675789406274,0.0718179175749621,0,0,0.0434598585019023,0.00190725062381884,0.0000134992460735408,0.0000154277097983324,0.0000038569274495831,0.0145194033839556,0.00408062924165892,0.00000192846372479155,0.0000289269558718732,0.0000848524038908282,711766490,1,3
0.000065547548878056,0.0000291322439458027,0.00000485537399096711,0.0971608889332428,0.0833910482948601,0,0.0000145661219729013,0.0000728306098645066,0.00223104434884939,0.0000461260529141875,0.0000169938089683849,0.0557591149122663,0.190386497246807,0.0506731106567282,0.000888533440346981,0.0000145661219729013,0.0000946797928238586,0,0.0711749273335869,0.339565435432276,0.0823350044518248,0,0,0.0250124591144671,0.00230387495871389,0.0000145661219729013,0.00000971074798193422,0,0.00235485638561905,0.00172608545378881,0.0000169938089683849,0.00000971074798193422,0.0000922521058283751,711936145,1,4
0.000084930993321619,0.0000235919425893386,0.00000471838851786772,0.103717257205509,0.086464469589926,0.00000471838851786772,0.0000188735540714709,0.0000825717990626852,0.000997939171529024,0.0000471838851786772,0.000016514359812537,0.056502702501466,0.267426465221448,0.0358927814554198,0.000816281213591116,0.0000448246909197434,0.000106163741652024,0,0.0580125868271837,0.319380641191689,0.0747581476770962,0,0,0.0183663273058001,0.00199587834305805,0.0000188735540714709,0.0000212327483304048,0.00000235919425893386,0.00491656083561817,0.00452729378289408,0.00000235919425893386,0.00000471838851786772,0.0000353879138840079,711940992,1,2
0.0000759846204377035,0.0000335226266636927,0.00000223484177757952,0.088897536228558,0.0682744163050542,0,0.0000111742088878976,0.0000536362026619084,0.00176999468784298,0.0000335226266636927,0.0000134090506654771,0.0489676181885448,0.141986202654959,0.0301457807377701,0.000779959780375251,0.0000111742088878976,0.0000759846204377035,0,0.0474166379949046,0.307961196950457,0.0790776414578736,0,0,0.0141174955089698,0.00193313813760628,0.0000156438924430566,0.00000670452533273855,0,0.00517365871509658,0.00523399944309123,0.0000201135759982156,0.0000111742088878976,0.000102802721768658,712046247,1,4
0.0000801746680116479,0.0000408436987983866,0.00000907637751075259,0.0984953360171019,0.0882677712920689,0.00000302545917025086,0.0000121018366810034,0.0000650473721603935,0.00104832160249192,0.0000287418621173832,0.0000136145662661289,0.0808795999983163,0.331160709857319,0.0745094957153531,0.000838052190159489,0.000021178214191756,0.0000892510455224004,0,0.0576062553311615,0.375869432745701,0.0889091686361621,0.00000151272958512543,0,0.0271504705938312,0.00229783623980553,0.0000166400254363797,0.000010589107095878,0.00000302545917025086,0.00685115229103308,0.01007024084818,0.00000756364792562716,0.0000181527550215052,0.000116480178054658,712337103,1,2
0.0000884772139431655,0.0000442386069715828,0.0000105330016599007,0.104641158290449,0.0944388928826693,0.00000210660033198013,0.0000147462023238609,0.0000758376119512847,0.00118601598690481,0.0000421320066396026,0.0000168528026558411,0.0635624518168365,0.177103996509902,0.0305562378153718,0.00102380776134234,0.0000147462023238609,0.0000653046102913841,0,0.0727430160636059,0.429649564108676,0.133010744961226,0,0,0.0214725771838735,0.00183274228882271,0.0000210660033198013,0.0000105330016599007,0.00000210660033198013,0.0123130789404239,0.00222035674990706,0.00000210660033198013,0.0000105330016599007,0.000080050812615245,712337591,1,5
0.0000993761157115157,0.0000458658995591611,0.0000107020432304709,0.0983884700076751,0.0882536350684192,0.0000015288633186387,0.0000183463598236644,0.0000626833960641869,0.00231622792773764,0.000025990676416858,0.0000137597698677483,0.0564945573503374,0.122458894096323,0.0555726527691982,0.0009203757178205,0.00000917317991183222,0.000126895655447012,0,0.101068567405249,0.586575931735474,0.104199679481821,0,0,0.0229146034197569,0.0035591938057909,0.0000122309065491096,0.00000917317991183222,0.0000015288633186387,0.00862431798044093,0.0109757097645073,0.00000611545327455481,0.00000917317991183222,0.000102433842348793,712350620,1,7
0.0000737826439803825,0.0000147565287960765,0.00000210807554229664,0.101330975167115,0.0920174974212485,0.00000421615108459329,0.0000105403777114832,0.0000611341907266027,0.000714637608838562,0.0000463776619305262,0.0000126484532537799,0.0798075238802664,0.315659015552415,0.0460382617682164,0.00092966131415282,0.0000421615108459329,0.0000906472483187557,0,0.0324854441067913,0.314284550298838,0.0814939843141037,0,0,0.0348928663760941,0.00192256489457454,0.0000126484532537799,0.0000147565287960765,0,0.00317054561561415,0.00579299159023118,0.00000210807554229664,0.00000210807554229664,0.0000864310972341624,712427115,1,6
0.0000994916105797793,0.0000369540267867752,0.00000426392616770483,0.0940963226689101,0.087410486437949,0.00000284261744513655,0.0000142130872256828,0.0000625375837930041,0.00210353690940105,0.0000326901006190703,0.00000994916105797793,0.0775593956818282,0.243588152799919,0.0508800096504991,0.000662329864716817,0.0000369540267867752,0.0000724867448509821,0,0.0586304061146639,0.448727062036921,0.144638060843438,0,0,0.0447342707341139,0.0040677855639904,0.0000127917785031145,0.0000113704697805462,0,0.00629071240608719,0.00181927516488739,0.00000142130872256828,0.00000284261744513655,0.0000639588925155724,712439501,1,3
0.000129882098965049,0.0000418974512790481,0.00000628461769185722,0.103178758392348,0.0871990704745189,0.00000209487256395241,0.0000146641079476668,0.0000586564317906674,0.000733205397383342,0.0000335179610232385,0.0000251384707674289,0.0363774620730335,0.169980054711662,0.0671616144003142,0.000982495232493679,0.0000335179610232385,0.000148735952040621,0.00000209487256395241,0.0697948692132023,0.486800201793568,0.0890928352723319,0.00000418974512790481,0,0.0317980706482336,0.00207811358344079,0.0000230435982034765,0.0000125692353837144,0.00000418974512790481,0.00571481235446216,0.012456112265261,0.00000837949025580962,0.00000209487256395241,0.0000817000299941438,712440080,1,5
0.0000734227286438929,0.0000358576116632965,0.00000853752658649917,0.0964894179752963,0.0840519492440843,0.00000170750531729983,0.0000187825584902982,0.000061470191422794,0.00221634190185518,0.0000239050744421977,0.0000136600425383987,0.0819295201346807,0.304465273127733,0.0673269346611325,0.00082814007889042,0.0000256125797594975,0.000124647888162888,0,0.050017953259664,0.349186544893133,0.115128546018941,0,0,0.0737591071914009,0.00326987268262918,0.0000136600425383987,0.000010245031903799,0,0.00533424661124468,0.00758303111412856,0.00000341501063459967,0.0000239050744421977,0.0000768377392784925,712445410,1,2
0.0000987552311737428,0.0000221347931941148,0.0000102160583972837,0.100629877889644,0.0926596496633635,0.00000170267639954729,0.00000851338199773645,0.0000595936739841551,0,0.0000425669099886822,0.0000153240875959256,0.080219895888271,0.268712984023754,0.0740579099983094,0.000933066666951915,0.000052782968385966,0.000122592700767405,0,0.0782430885883966,0.475944025936255,0.103750883730015,0,0,0.0586214457600136,0.00401150559733341,0.0000204321167945675,0.0000102160583972837,0.00000510802919864187,0.00537364671697125,0.00386848077977144,0.00000851338199773645,0.00000851338199773645,0.000103863260372385,712495859,1,3
0.0000981363284237851,0.0000269874903165409,0.00000490681642118926,0.101205542095239,0.0788402728474584,0,0.0000220806738953516,0.0000711488381072442,0.000870959914761093,0.0000466147560012979,0.0000171738574741624,0.0780183810969091,0.270051548556572,0.0540951976354009,0.00085869287370812,0.0000245340821059463,0.000105496553055569,0,0.028312330750262,0.235330915560237,0.0539823408577136,0,0,0.0132557645618428,0.00110894051118877,0.0000171738574741624,0.00000981363284237851,0,0.0144849220753507,0.00198235383416046,0,0.00000245340821059463,0.0000686954298966496,712506342,1,1
0.000107511852657129,0.0000373305043948364,0.00000597288070317382,0.0999905026316572,0.0913402781532857,0.00000149322017579346,0.0000119457614063476,0.0000716745684380859,0.00156041508370416,0.0000313576236916626,0.0000104525412305542,0.0688703009479458,0.245963227356698,0.0494883030661467,0.000755569408951489,0.0000403169447464233,0.0000477830456253906,0,0.0702813940140706,0.363016756937147,0.143586558884123,0,0,0.0261238869755065,0.00438260121595379,0.000016425421933728,0.0000104525412305542,0.00000149322017579346,0.00373902332018681,0.00984928027953364,0,0.00000298644035158691,0.0000880999903718139,712736812,1,2
0.0000712068714172827,0.0000147324561552999,0.00000982163743686658,0.0972636755372898,0.0861725914617082,0,0.00000736622807764994,0.0000638406433396328,0.00161074853964612,0.0000589298246211995,0.0000171878655145165,0.089705925529621,0.31962309169859,0.0243797595276621,0.00100426242791961,0.0000392865497474663,0.000122770467960832,0,0.0365806886336096,0.264847819713185,0.0994047924985267,0,0,0.0202595826228965,0.0036143625767669,0.0000220986842329498,0.00000491081871843329,0.00000245540935921665,0.00239647953459545,0.0042331257352895,0.0000220986842329498,0.00000982163743686658,0.000100671783727882,712743191,1,1
0.0000726953208059348,0.0000205038084324432,0.00000186398258476756,0.0873406319744535,0.0691537538948764,0.00000186398258476756,0.0000130478780933729,0.0000410076168648863,0.00146881827679684,0.0000298237213562809,0.0000111838955086054,0.0339859944680669,0.180588224760035,0.0202279390098975,0.00093944722272285,0.0000354156691105836,0.0000876071814840753,0,0.0535205319564309,0.413481664831233,0.0872157451412741,0,0,0.0334417115533148,0.00164589662234975,0.0000260957561867458,0.0000111838955086054,0,0.00701230248389556,0.00772620781386153,0.00000559194775430268,0.000016775843262908,0.000106247007331751,712743212,1,5
0.0000885997745374286,0.0000329673579674153,0.0000123627592377807,0.10014247074577,0.087899218180621,0.00000206045987296345,0.0000144232191107442,0.0000659347159348306,0.00230153367810018,0.0000370882777133422,0.0000164836789837076,0.0644470639065509,0.182484628649008,0.0304247504841784,0.000931327862579481,0.0000370882777133422,0.000138050811488552,0,0.0820083634038185,0.494873010448871,0.0969879066802628,0,0,0.0278883243805604,0.00634415594885448,0.0000164836789837076,0.0000144232191107442,0,0.00936066920287298,0.00112089017089212,0.00000206045987296345,0.00000824183949185382,0.0000968416140292824,712749786,1,5
0.0000863619800032674,0.0000222073662865545,0.0000074024554288515,0.100769625752955,0.0915066865263192,0,0.000014804910857703,0.0000666220988596635,0.0014903610263421,0.0000518171880019605,0.0000172723960006535,0.0488734782264205,0.178026585578736,0.0326053486789479,0.000880892196033328,0.000034544792001307,0.000135711682862277,0,0.044762647978265,0.310755078903186,0.0906356642708577,0,0,0.0295530695571181,0.00186788625321353,0.0000419472474301585,0.000014804910857703,0,0.0116983470627283,0.00455991254417252,0.000004934970285901,0.0000024674851429505,0.0000789595245744159,712800513,1,4
0.000124470077501975,0.000018440011481774,0.0000115250071761088,0.0902822962147656,0.0781971736898979,0,0.00000922000574088701,0.0000668450416214308,0.00112945070325866,0.0000437950272692133,0.000018440011481774,0.0738453309801993,0.195023866432677,0.0274341270820093,0.000636180396121204,0.000046100028704435,0.000046100028704435,0,0.047616719648811,0.226256635879932,0.108683122672141,0.00000230500143522175,0,0.0233220045215737,0.00187396616683528,0.0000253550157874393,0.00000922000574088701,0.0000046100028704435,0.00254933158735526,0.00209294130318135,0,0.00000230500143522175,0.0000829800516679831,712911877,1,1
0.0000833739529150157,0.000033704363944368,0.00000709565556723537,0.0932599750340663,0.0811033431335003,0.00000532174167542653,0.0000106434833508531,0.0000425739334034122,0.00318417543579687,0.0000141913111344707,0.0000159652250262796,0.0575546362197379,0.252277164123595,0.0643983960143365,0.000796487337422171,0.0000141913111344707,0.000113530489075766,0,0.0549416610571035,0.363490921656658,0.0964317330726206,0,0,0.0518053812963855,0.00375360179506751,0.0000195130528098973,0.00000886956945904422,0.00000177391389180884,0.00911791740389746,0.00342010598340745,0.00000532174167542653,0.00000354782778361769,0.0000762782973477803,712915724,1,2
0.0000475543091695486,0.0000576415868721801,0.00000288207934360901,0.09203632175881,0.0814547674487496,0.00000288207934360901,0.0000100872777026315,0.0000590826265439846,0.000658555130014658,0.0000317028727796991,0.0000100872777026315,0.104260661294728,0.301746502077504,0.0559310727817482,0.000711873597871425,0.0000331439124515036,0.00011528317374436,0,0.0298208749683224,0.355990117403569,0.101953556780169,0,0,0.0219715318760033,0.0016961036937139,0.0000158514363898495,0.000011528317374436,0,0.00661437209358267,0.00102025608763759,0.0000014410396718045,0.0000100872777026315,0.0000792571819492477,713123996,1,2
